Review Text,standardized_date,cleaned_rating,Restaurant,Address,sentiment_score,sentiment
"My girlfriend and I recently dined here for her birthday. I opted for the five-course tasting menu with wine pairings, and every course was perfectly complemented by the selected wines. They easily accommodated the menu to not include any fish, at my request.  My girlfriend had the vegan five-course tasting menu, which she thoroughly enjoyed. The staff really went above and beyond to make her birthday feel extra special with thoughtful touches throughout the evening. Vincent was an amazing host, extremely knowledgeable about all the wines and offered fantastic recommendations. He truly made the experience unforgettable.",2024-09-22,5,Wink Restaurant & Wine Bar,"1014 N Lamar Blvd, Austin, TX 78703, USA",0.9771,Positive
"Fantastic flavors and menu with local ingredients, hard to find proteins, and unique but really tasty dishes all the way around. Highly recommend the tasting menu and they’re even good with swapping out for other dishes which is awesome because the fois gras is fantastic! Service was excellent, and the atmosphere lended itself to phones down, talking and enjoying company and good food.",2024-05-31,5,Wink Restaurant & Wine Bar,"1014 N Lamar Blvd, Austin, TX 78703, USA",0.9891,Positive
"Wink is a hidden gem in Austin serving up a killer chef's tasting menu with perfectly paired wines. The scallops and grits were the highlight, an explosion of creamy and seared flavors. Knowledgeable, friendly service and a relaxed vibe make it a great spot for a special occasion. Highly recommend!",2024-02-20,5,Wink Restaurant & Wine Bar,"1014 N Lamar Blvd, Austin, TX 78703, USA",0.9558,Positive
"A fine dining experience you're not gonna want to miss. The staff is extremely friendly and knowledgeable, the food dances around your mouth, and the venue is intimate - meaning you don't have to worry about children running around ruining your meal. The chef gets his ingredients from local farms and treats them as the delicacy they are. Tour the menu, it's well worth it.",2023-05-13,5,Wink Restaurant & Wine Bar,"1014 N Lamar Blvd, Austin, TX 78703, USA",0.7831,Positive
"Had dinner. Didn't realize that the bar menu didn't cross over into the restaurant area, and the staff were able to accommodate the food order but not the happy hour discount.

We had the mussels, beef tartare, duck, and steak.

Mussels were fantastic and delicious! They're from the bar menu.

The beef tartare was cut a little too big, and the color was brownish. They had a sprinkle of cinnamon on the bread. Unfortunately, I could not keep eating this as it reminded me of pumpkin spice cat food. I would not order it again.

The steak was cooked well, but we found the horseradish butter to be very mild and overall it seemed like a very muted dish. We were expecting some commitment to the flavor.

The duck was good, but I found it to be too salty and I also couldn't finish my plate.

I would go to the bar again for the mussels, but I would not go to the main area again.",2024-08-21,3,Wink Restaurant & Wine Bar,"1014 N Lamar Blvd, Austin, TX 78703, USA",0.9397,Positive
"Honestly, for a $50 meal for 2 people, the quality was horribly lacking. The staff all looked like they preferred to be elsewhere and were rather unhelpful. The sandwich was subpar and the Au Ju was flavorless. The best part was the salad bar, and it had better been with a side salad pushing over $8. Overall not a great experience. Probably won't return.",2024-06-03,2,Jason's Deli,"1000 E 41st St, Austin, TX 78751, USA",0.7101,Positive
"I had an awesome experience at this place! The service and food were both fantastic. Plus, it's in a cool part of town near the university. Perfect for groups or solo outings! They also give free soft serve ice cream for everyone who dines in!",2024-08-13,5,Jason's Deli,"1000 E 41st St, Austin, TX 78751, USA",0.9576,Positive
"Honestly for the money you spend on a lunch at Jason’s Deli it just isn’t worth it. 2 people $$$. My sandwich wasn’t that good. They forgot the soup. Tables were dirty,  the floor was dirty. Made me wonder if the back area I couldn’t see was dirty. Is this store under new management? What’s up?",2024-08-08,1,Jason's Deli,"1000 E 41st St, Austin, TX 78751, USA",-0.3094,Negative
"This is going to be one of those reviews I post simply to remind management that the little things truly do matter and that we noticed them. So first of all I would say that the Alamo wrap is freaking ridiculously good and hearty and the service of all of the employees at this location was great. The little thing that I noticed is there was a guy named Derrick working there who was carrying these huge bins of cheese from the store into his vehicle. I'm assuming this is for catering order. When I was about to leave the store with my order he was heading towards the door at the same time. He could easily have ignored me and just tried to continue on his way given he was carrying a huge bin of cheese. Instead he smiled, greeted me, and offered to let me go ahead of him. Of course I refused but I was very impressed that despite the possibility of derailing his progress he was still willing to let the customer go first. Those little things matter a lot to me and make me an even more loyal customer of Jason's",2024-04-29,5,Jason's Deli,"1000 E 41st St, Austin, TX 78751, USA",0.9649,Positive
"Multiple tables were never bussed so we were not able to use- unless the expectation is now that customers have to clean their own tables if they want to sit down to eat. Business was slow and employees were standing around so i see no reason why so many tables were left dirty. The ladies bathroom is disgusting, had not been cleaned and reeks of backed up sewage",2024-07-10,2,Jason's Deli,"1000 E 41st St, Austin, TX 78751, USA",-0.6887,Negative
"Our waiter was great, so helpful and informative 👍🏻 The overall restaurant was pretty loud and packed, but makes sense with it being the original location. Our food was great! Got the crispy chicken eggs Benedict and breakfast tacos which was great and well flavored. Would return!",2024-09-14,5,Kerbey Lane Cafe - Central,"3704 Kerbey Ln, Austin, TX 78731, USA",0.9762,Positive
The original location just hits different!!! We came here for my son’s birthday and it did not disappoint. I had the migas which was absolute fire! The tortillas come out piping hot. My husband got the Paris Texas Platter with the seasonal lemon poppy seed French toast which was fluffy and delicious!!! The birthday boy got the bacon cheese burger and it was juicy and delicious. Great flavor! Our other son got the baked potato omelette which he said is the best he’s ever had! The seasoned potatoes are so yummy as well!,2024-05-25,5,Kerbey Lane Cafe - Central,"3704 Kerbey Ln, Austin, TX 78731, USA",0.9793,Positive
"What an amazing experience to eat at the Original Kerbey Lane.

We walked in and where immediately greeted and seated.

James was our server whom educated that this is the original Kerbey Lane that opened in 1980!

Love his hospitality!

The inside is so clean and has the most amazing art décor hanging all over the walls.

The menu and food is what you would expect for Vegan Gluten Free options.

I ordered:
Vegan Breakfast Platter (VG)
Two Dr. Praeger’s veggie patties & tofu scramble topped with green onions & fresh diced tomatoes. Served with two half size vegan vanilla swirl pancakes.
Cost $12.99
I started with the Tofu scramble and veggie patties they both were full of flavors. My pallet was extremely happy with the texture to the tofu scramble. The veggie patties to me where a bit too soft and could have been cooked a bit longer so the inside was not mushy.

The two Vegan Gluten Free Vanilla Swirl Pancakes are the BEST and I mean the BEST pancakes I have ever eaten. They were fluffy moist and full of flavor. If you were not aware these are vegan and gluten free and wow I am honestly speechless at the texture the taste the way the cinnamon vanilla swirl enhanced the pancakes in a way that they were extremely sweet. To a point I had to take them home to finish. What an amazing tasting dish!!!

My friend ordered:
French Toast Platter* (V)
Two slices of French toast, two eggs any style & choice of all natural bacon, sausage or seasonal fresh fruit. $12.29

They advised that the French toast was cooked to perfection full fluffy and not egg tasting. They ordered over easy eggs which where cooked perfectly. The seasonal fruit however was not good. The honeydew and cantaloupe were not ripe and the strawberry's felt rubbery to a point I spat the strawberry out as soon as I took a bite of it. We both tried the fruit to ensure that they were definitely not ripe, and that the texture was off.

The cleanliness is off the charts as well as the service.

Overall this was an amazing experience and the food overall was exceptional minus the fruit!",2024-06-22,5,Kerbey Lane Cafe - Central,"3704 Kerbey Ln, Austin, TX 78731, USA",0.9982,Positive
I really enjoyed this place. The staff up front were really kind. Our waitress was great and the food was good. Looks great too. They sell shirts and I do like their designs! I would love to come back again.,2024-05-30,4,Kerbey Lane Cafe - Central,"3704 Kerbey Ln, Austin, TX 78731, USA",0.9785,Positive
Everything was Amazing omg the pictures does no justice. Made fresh and from scratch. Our waiter was awesome and gave the best recommendations. The Queso Enchiladas were so tasty and delicious. Definitely going back for more.,2024-06-05,5,Kerbey Lane Cafe - Central,"3704 Kerbey Ln, Austin, TX 78731, USA",0.9728,Positive
"My sandwich and salad tasted good, but it wasn’t anything exceptional. I really liked that I had the option to combine my sandwich with a salad because I was able to taste both.  I also got a cookie, but it wasn’t that good, it broke extremely easily and was a bit brittle. The chai was okay, normal. The ambience was cute though, and I really enjoyed the seating options they had. They had both indoor and outdoor seating which was great, especially if you have dogs. The food was good and I recommend for a brisk lunch date! The service was amazing, the staff was extremely friendly and helpful when I needed assistance with the menu.",2024-08-28,3,Cenote,"1010 E Cesar Chavez St, Austin, TX 78702, USA",0.9946,Positive
The best cafe in Austin!!! I absolutely love this place. Rea is the sweetest. As well as some of the best cafe food in Austin. The coffee is top tier. They always have the best specials and seasonal options. Can’t stress enough best place ever!!!,2024-09-11,5,Cenote,"1010 E Cesar Chavez St, Austin, TX 78702, USA",0.9765,Positive
"We had Sunday brunch here and can't wait to come back. Where to start...the atmosphere, employees, or food? Cenote is in a beautifully restored property with ambiance galore. Indoor and outdoor seating is available and there was hardly a wait for seating at 10:30. The employees were attentive to our needs and were happy to make suggestions about menu items. The barista was finishing our drink orders as we completed our transaction at the register. Then the food started arriving to our table. The chips, salsa and guacamole were fresh and homemade. The bacon empanada hit every savory note and the guasacaca sauce was a fantastic compliment. Everything about the OMG breakfast was delicious...eggs, breakfast potatoes, sausage, bacon, French toast and a biscuit, definitely big enough to share!!! We subbed fries for the side with our carnitas tacos and once again another winning plate. The tacos were built with cilantro, onion and salsa on top of some of the best carnitas in Austin. The fries, skin on but cut and fried in a unique way then seasoned just right with what I am assuming is a special blend. Oh and let me tell you about their breakfast tacos, they're stuffed, fresh made and delectable. The 50/50 tortilla complimented our 2  filling choices of homefried potatoes, egg and cheese and bacon, egg and cheese and the salsa was the perfect finishing touch to them. Overall there was not a single bad bite had amongst the 4 of us and all we could do on the ride home was discuss how blown away we were by a place we've driven by so many times for other dining options. Do yourself a favor and choose Cenote as your place to dine.",2024-07-22,5,Cenote,"1010 E Cesar Chavez St, Austin, TX 78702, USA",0.9924,Positive
"OMG this place is AMAZING! The entire menu is delicious and delightful! Their teas and coffee are incredible too. One of the managers, Dean (who is absolutely outstanding by the way), was attentive, pleasant and respectful. We absolutely, positively recommend Cenote!!",2024-08-15,5,Cenote,"1010 E Cesar Chavez St, Austin, TX 78702, USA",0.9856,Positive
"Great coffee shop to work and eat :) Plenty of breakfast and lunch options. I tried the Cenote Scramble and Apple Butter Pancakes, and would highly recommend the scramble.The only downside is that this place closes at 4pm.",2024-09-26,5,Cenote,"1010 E Cesar Chavez St, Austin, TX 78702, USA",0.8357,Positive
"I didn't catch the name of the guy who rang us up on Friday morning but he was the friendliest guy and we had such a great interaction with him!! Great food and great service all around. I was a Texan visiting from Florida and it felt like a home welcoming, and then the food was amazing! It really hit the spot and set the tone for our trip! It's hard to find good breakfast tacos like this outside of TX",2024-09-02,5,Tacodeli,"1500 Spyglass Dr Suite B, Austin, TX 78746, USA",0.9943,Positive
"We went here for Friday night dinner and were surprised to find the place almost empty.
We had the outdoor patio all to ourselves and we are not complaining.
The food was excellent. I had the cowboy and the caulibella and my husband had the freaking vegan. All our tacos were excellent. We loved that this location also has an access to the Barton creek trail and we walked our dinner off after!
Our dog enjoyed the patio and the experience here as well!",2024-05-31,5,Tacodeli,"1500 Spyglass Dr Suite B, Austin, TX 78746, USA",0.9474,Positive
"What’s better than Sunday morning tacos after a run downtown or a swim in Barton Springs? I’ll wait.

But seriously taco deli makes some amazing tacos and this location is excellent! I used to grab the tacos from Tom’s Market, but sadly they no longer partner with Taco Deli. Austin sure is changing 🤪.",2024-06-18,5,Tacodeli,"1500 Spyglass Dr Suite B, Austin, TX 78746, USA",0.8356,Positive
I love this restaurant for its serene ambience and beautiful views of brushy creek green belt. Food is served hot and fresh. I love their taco deli bowl. Do get it with chicken as protein option. It’s one of the best tasting chicken I have ever had. ❤️,2024-01-20,5,Tacodeli,"1500 Spyglass Dr Suite B, Austin, TX 78746, USA",0.9712,Positive
Best tacos 🌮 always consistent! Been eating them for nearly 15 years !  Music is absurd sometimes but that’s Austin. I don’t enjoy explicit songs with kids around .,2024-03-13,5,Tacodeli,"1500 Spyglass Dr Suite B, Austin, TX 78746, USA",0.8168,Positive
"This place is crazy busy but crazy good. We had to wait about 45 minutes before being seated. And it was way too loud inside but by the time we got seated was toward the end of their service and the noise had started to wind down.

We sat in their main patio outside area which was lovely and the service and food were great as well. We all loved everything we ordered.

Don’t forget to get a good margarita!",2024-09-21,5,Matt's El Rancho,"2613 S Lamar Blvd, Austin, TX 78704, USA",0.9741,Positive
"The best Mexican food I’ve had, hands down.  The Bob Armstrong is to die for, and the Asedero Tacos, you need to add to your bucket list.  The Brisket Tacos are the bomb too!!  The wait was very short (",2024-08-25,5,Matt's El Rancho,"2613 S Lamar Blvd, Austin, TX 78704, USA",0.7081,Positive
"Came to the restaurant on a busy Friday night. Parking was a little crazy. Restaurant gives the impression that only valet parking is available but you can self park if you wish.

We were told it would be hour wait when we arrived after 6pm, but only waited for about 20 minutes before we were seated.

This is a great Tex Mex restaurant. Excellent service and great food. Salsa is a tad spicy and delicious. Food came out quickly even on a very busy night. The only “complaint” I have is the noise level in the restaurant. Due to the high ceilings, all the sounds echo which made it difficult to have conversations at dinner table.",2024-05-21,4,Matt's El Rancho,"2613 S Lamar Blvd, Austin, TX 78704, USA",0.9766,Positive
"Came here on a busy sunday brunch. We were promptly seated for a group of 8.

The servers were kind and friendly. They were quick to get us what we needed and we never felt rushed. The inside was massive but didn’t feel overwhellming. There was ample space for multiple large groups of people.

The food was above average. I wouldnt say it was in my top 5 of Mexican-American food, but overall it was good.

If you have a large party, looking for quick seating and enjoy good quality Mexican food, this place is a good option.",2024-08-03,4,Matt's El Rancho,"2613 S Lamar Blvd, Austin, TX 78704, USA",0.9774,Positive
"The place for TexMex in Austin
I have been going to Matt's for many years, they have excellent food.  It's my go to place for their brisket tacos.  They are prepared just right with a wonderful slightly smokey flavor.  The meat is juicy and flavorful, the accompanying in house tortillas are excellent.  I have to admit they are a bit smaller than in the past, but remain of excellent quality.
I also enjoy their chips and salsa.  The salsa has a nice home grown flavor, the tomato is sweet and the salsa isn't too hot allowing the flavors to come through.  Some salsas have too much of a vinegar or preservative flavor, not so here.  The chips are good too, nice and large, not a pile of crumbles.

I didn't have it this time around but their fajitas are also top notch.

To top it off the restaurant is a great venue.  It has a quaint outdoors backyard area with ample tree coverage and nice fountain.  Kids love the Koi in the fountain and birds that pickup food scraps from the tables.   The backyard is enclosed by a wall giving the setting a nice sense of privacy.
They have a bar inside and out making it easy to get a drink.  All in all just a great dining experience.",2024-05-19,4,Matt's El Rancho,"2613 S Lamar Blvd, Austin, TX 78704, USA",0.9971,Positive
After dining in I got home and immediately felt like I had food poisoning. About an hour of shivering later I hurled out my entire sandwich. Not sure what part of the sandwich or what was bad but it was the only thing I ate that day so it couldn't have been anything else.,2024-09-16,1,Jimmy John's,"515 Congress Ave. Suite 1200, Austin, TX 78701, USA",-0.5237,Negative
Wow their cold cut sandwiches are great! Salt and Vinegar chips were refreshing to see on the shelf and complimented the sandwich very well,2024-08-28,5,Jimmy John's,"515 Congress Ave. Suite 1200, Austin, TX 78701, USA",0.9059,Positive
"Unbelievable, they have a guy wearing sunglasses taking orders, LOL, he screwed my order up. Also he wears the same gloves that he touches the money with, then goes on making the sandwiches. Then they have the manger wearing actual glasses, he’s very rude and passive aggressive. The lady that made my sandwich coughed all over my food. Avoid this Jimmy Johns location at all costs, unless you feel like you need a dose of toxicity in your life.",2024-04-29,1,Jimmy John's,"515 Congress Ave. Suite 1200, Austin, TX 78701, USA",-0.1018,Negative
I came in for a sandwich and Mac was such a delight to deal with .. I was having a bad day and it completely turned around from our interaction ... Not to mention the food was super delicious and fresh .. I'm definitely making this Jimmy's my go to .. Highly recommend it ..,2024-03-16,5,Jimmy John's,"515 Congress Ave. Suite 1200, Austin, TX 78701, USA",0.9412,Positive
Do not order through DoorDash. They forget part of the order and are rude and don’t care. The employee I spoke to should be fired.,2024-08-10,2,Jimmy John's,"515 Congress Ave. Suite 1200, Austin, TX 78701, USA",-0.6486,Negative
"My husband and I absolutely love Musashino and go whenever we can! The food is delicious and so fresh, the service is great, and the drinks are delicious. Such a treat every time!",2024-09-12,5,Musashino Sushi Dokoro,"2905 San Gabriel St Suite 200, Austin, TX 78705, USA",0.9715,Positive
Do not eat here as it is far inferior to the better known established places and the prices are ridiculous - $85 for 5 pieces  of toro tuna (see receipt).  Tempura stuff was over breaded and dry. Pretty sure I didn't  get correct sake that I ordered. I don't review much but this was ridiculous.  - K,2024-08-02,1,Musashino Sushi Dokoro,"2905 San Gabriel St Suite 200, Austin, TX 78705, USA",-0.2846,Negative
"Not sure about the hype, the place has nice decor and great service located within a commercial office plaza. The sushi itself is average with a lot of rice and not so much effort has been put into the rolls. They can make it better by designing the rolls to looks more appealing and to be more flavorful.",2024-09-20,2,Musashino Sushi Dokoro,"2905 San Gabriel St Suite 200, Austin, TX 78705, USA",0.8333,Positive
"Excellent, fresh sushi at a reasonable price! We got 2 sushi deluxe entrees and were very satisfied with the variety of nigiri we received",2024-08-01,5,Musashino Sushi Dokoro,"2905 San Gabriel St Suite 200, Austin, TX 78705, USA",0.855,Positive
"Starting by saying the food was AMAZING. Lots of appetizer choices which were all great. I got the sushi/sashimi chef's choice combo and it was incredible. Even the half teriyaki order for my kid was delicious (also kudos for offering that!). The cocktail/wine selection was ok, but overall a great variety. On top of that the atmosphere was perfect - intimate but not too loud, laid back but just a bit edgy.
Our server, however, was AWFUL. Had an attitude the entire time and looked at us like we were inconveniencing her by asking minor questions - my brother asked if anything special was done for birthdays and after a long pause she just said ""mochi"", which I never even got. We had to call her every time we wanted a drink and she didn't offer to go over the chef's selections with us. We would've much rather had been served by her apprentice who was super sweet!
Overall the food and ambiance was great, but the server did sort of sour our experience.",2024-05-10,4,Musashino Sushi Dokoro,"2905 San Gabriel St Suite 200, Austin, TX 78705, USA",0.9915,Positive
